Id Cuenta;Marca;Nombre;Cantidad;;;;;;
2511;Marca_5;Producto_961;34;;;;;;
3700;Marca_4;Producto_290;17;;;;;;
2938;Marca_3;Producto_4360;81;;;;;;
1122;Marca_4;Producto_2990;1;;;;;;
3906;Marca_3;Producto_2617;55;;;;;;
3330;Marca_1;Producto_66;7;;;;;;
2280;Marca_5;Producto_4512;51;;;;;;
3404;Marca_5;Producto_1552;14;;;;;;
386;Marca_1;Producto_3934;15;;;;;;
989;Marca_1;Producto_4113;25;;;;;;
3567;Marca_2;Producto_3055;13;;;;;;
423;Marca_5;Producto_4010;33;;;;;;
536;Marca_1;Producto_3896;18;;;;;;
3138;Marca_4;Producto_269;67;;;;;;
753;Marca_1;Producto_4326;30;;;;;;
3872;Marca_1;Producto_4747;6;;;;;;
1182;Marca_2;Producto_1685;57;;;;;;
179;Marca_1;Producto_4113;34;;;;;;
215;Marca_5;Producto_1360;9;;;;;;
3763;Marca_3;Producto_1106;7;;;;;;
2995;Marca_2;Producto_1195;12;;;;;;
2266;Marca_5;Producto_2125;26;;;;;;
3580;Marca_1;Producto_369;12;;;;;;
1654;Marca_4;Producto_3452;28;;;;;;
2769;Marca_3;Producto_3899;35;;;;;;
2544;Marca_4;Producto_3818;34;;;;;;
1075;Marca_1;Producto_4395;8;;;;;;
361;Marca_3;Producto_1550;34;;;;;;
1631;Marca_4;Producto_2781;41;;;;;;
2289;Marca_2;Producto_2508;59;;;;;;
3311;Marca_2;Producto_3344;33;;;;;;
2701;Marca_4;Producto_2152;23;;;;;;
1716;Marca_5;Producto_4572;3;;;;;;
1084;Marca_2;Producto_1103;7;;;;;;
1069;Marca_3;Producto_2686;48;;;;;;
1416;Marca_3;Producto_1351;24;;;;;;
2813;Marca_1;Producto_628;1;;;;;;
3053;Marca_4;Producto_3630;1;;;;;;
2764;Marca_4;Producto_3610;53;;;;;;
3210;Marca_5;Producto_1181;41;;;;;;
2123;Marca_5;Producto_4991;24;;;;;;
1713;Marca_4;Producto_4007;6;;;;;;
1141;Marca_3;Producto_4829;32;;;;;;
3486;Marca_3;Producto_2833;5;;;;;;
1360;Marca_5;Producto_1309;1;;;;;;
2788;Marca_3;Producto_2996;28;;;;;;
115;Marca_3;Producto_3184;35;;;;;;
1570;Marca_4;Producto_4197;10;;;;;;
1794;Marca_2;Producto_1560;2;;;;;;
84;Marca_2;Producto_789;72;;;;;;
724;Marca_2;Producto_548;33;;;;;;
2822;Marca_1;Producto_4187;1;;;;;;
86;Marca_3;Producto_45;15;;;;;;
2467;Marca_2;Producto_1854;10;;;;;;
1416;Marca_1;Producto_2958;8;;;;;;
3596;Marca_3;Producto_3743;32;;;;;;
3141;Marca_3;Producto_2877;51;;;;;;
3429;Marca_1;Producto_3793;19;;;;;;
1664;Marca_5;Producto_4504;16;;;;;;
3113;Marca_5;Producto_2708;3;;;;;;
1065;Marca_1;Producto_795;21;;;;;;
335;Marca_2;Producto_4652;3;;;;;;
2946;Marca_5;Producto_2266;15;;;;;;
1088;Marca_4;Producto_427;44;;;;;;
2500;Marca_4;Producto_3951;10;;;;;;
3404;Marca_5;Producto_3707;14;;;;;;
2664;Marca_3;Producto_1621;17;;;;;;
738;Marca_3;Producto_154;62;;;;;;
78;Marca_4;Producto_2771;5;;;;;;
2172;Marca_2;Producto_1864;11;;;;;;
225;Marca_3;Producto_4453;74;;;;;;
3570;Marca_1;Producto_4316;18;;;;;;
2638;Marca_3;Producto_4955;45;;;;;;
1282;Marca_4;Producto_1680;3;;;;;;
3086;Marca_5;Producto_2748;34;;;;;;
2178;Marca_5;Producto_958;56;;;;;;
1650;Marca_3;Producto_4317;11;;;;;;
3347;Marca_3;Producto_1145;74;;;;;;
1712;Marca_3;Producto_3794;2;;;;;;
2969;Marca_3;Producto_661;14;;;;;;
2250;Marca_4;Producto_2448;3;;;;;;
375;Marca_5;Producto_82;7;;;;;;
1101;Marca_5;Producto_2637;48;;;;;;
3938;Marca_1;Producto_3966;20;;;;;;
1308;Marca_4;Producto_425;1;;;;;;
1603;Marca_3;Producto_3889;9;;;;;;
2595;Marca_1;Producto_454;10;;;;;;
3630;Marca_3;Producto_4472;3;;;;;;
1269;Marca_4;Producto_3465;3;;;;;;
1664;Marca_5;Producto_3309;1;;;;;;
3477;Marca_4;Producto_2560;69;;;;;;
1246;Marca_5;Producto_2210;20;;;;;;
1435;Marca_5;Producto_2182;4;;;;;;
2911;Marca_2;Producto_1767;14;;;;;;
3384;Marca_2;Producto_196;19;;;;;;
41;Marca_3;Producto_2230;62;;;;;;
1002;Marca_1;Producto_2904;31;;;;;;
872;Marca_2;Producto_2810;8;;;;;;
586;Marca_1;Producto_3482;10;;;;;;
3523;Marca_4;Producto_4880;19;;;;;;
400;Marca_4;Producto_3036;26;;;;;;
105;Marca_1;Producto_2326;19;;;;;;
1947;Marca_3;Producto_2007;8;;;;;;
2396;Marca_2;Producto_3590;40;;;;;;
1039;Marca_5;Producto_4991;86;;;;;;
3494;Marca_3;Producto_866;42;;;;;;
2059;Marca_1;Producto_916;29;;;;;;
3682;Marca_3;Producto_2143;59;;;;;;
1695;Marca_3;Producto_537;37;;;;;;
2271;Marca_3;Producto_2969;36;;;;;;
3875;Marca_2;Producto_4434;6;;;;;;
3970;Marca_5;Producto_51;42;;;;;;
44;Marca_3;Producto_3769;5;;;;;;
3549;Marca_4;Producto_4895;1;;;;;;
1458;Marca_4;Producto_3255;57;;;;;;
3244;Marca_3;Producto_1149;57;;;;;;
3592;Marca_3;Producto_1117;44;;;;;;
3640;Marca_2;Producto_690;5;;;;;;
3716;Marca_1;Producto_4073;43;;;;;;
3151;Marca_2;Producto_2720;6;;;;;;
1698;Marca_1;Producto_2161;14;;;;;;
2240;Marca_5;Producto_2716;12;;;;;;
1401;Marca_4;Producto_3529;13;;;;;;
1998;Marca_4;Producto_3284;11;;;;;;
3867;Marca_1;Producto_168;14;;;;;;
922;Marca_5;Producto_3198;23;;;;;;
3508;Marca_2;Producto_3712;47;;;;;;
1927;Marca_2;Producto_3730;2;;;;;;
291;Marca_3;Producto_4927;2;;;;;;
1008;Marca_1;Producto_1670;2;;;;;;
209;Marca_4;Producto_3305;10;;;;;;
1081;Marca_5;Producto_2688;6;;;;;;
1084;Marca_1;Producto_2677;30;;;;;;
1551;Marca_4;Producto_3983;15;;;;;;
1957;Marca_1;Producto_837;32;;;;;;
3149;Marca_3;Producto_4282;1;;;;;;
2283;Marca_5;Producto_3811;1;;;;;;
2381;Marca_3;Producto_4076;3;;;;;;
956;Marca_4;Producto_4343;53;;;;;;
1759;Marca_5;Producto_1436;23;;;;;;
868;Marca_5;Producto_4241;55;;;;;;
1133;Marca_4;Producto_1129;23;;;;;;
868;Marca_2;Producto_3750;30;;;;;;
3517;Marca_2;Producto_1608;6;;;;;;
1222;Marca_1;Producto_2986;2;;;;;;
1650;Marca_2;Producto_1286;89;;;;;;
3857;Marca_5;Producto_1997;25;;;;;;
2162;Marca_2;Producto_1730;30;;;;;;
2104;Marca_1;Producto_3979;59;;;;;;
332;Marca_3;Producto_1162;36;;;;;;
3085;Marca_4;Producto_551;36;;;;;;
562;Marca_2;Producto_2887;5;;;;;;
932;Marca_3;Producto_3845;43;;;;;;
3664;Marca_2;Producto_2415;15;;;;;;
671;Marca_4;Producto_3770;22;;;;;;
3232;Marca_4;Producto_73;27;;;;;;
1857;Marca_5;Producto_1591;18;;;;;;
26;Marca_5;Producto_2573;7;;;;;;
3391;Marca_4;Producto_4425;12;;;;;;
3783;Marca_2;Producto_784;74;;;;;;
816;Marca_5;Producto_4642;18;;;;;;
3777;Marca_5;Producto_3241;62;;;;;;
1660;Marca_4;Producto_3050;28;;;;;;
1986;Marca_3;Producto_4943;24;;;;;;
2846;Marca_1;Producto_3861;2;;;;;;
2208;Marca_2;Producto_2162;14;;;;;;
812;Marca_2;Producto_2912;2;;;;;;
157;Marca_3;Producto_4013;21;;;;;;
2418;Marca_4;Producto_4599;15;;;;;;
3701;Marca_1;Producto_1069;10;;;;;;
372;Marca_2;Producto_2720;4;;;;;;
1183;Marca_1;Producto_4179;7;;;;;;
2207;Marca_5;Producto_1732;21;;;;;;
1555;Marca_3;Producto_1421;14;;;;;;
1211;Marca_2;Producto_1887;7;;;;;;
1286;Marca_4;Producto_4281;73;;;;;;
2833;Marca_4;Producto_1998;27;;;;;;
3672;Marca_3;Producto_145;69;;;;;;
688;Marca_4;Producto_3059;3;;;;;;
1491;Marca_1;Producto_2639;28;;;;;;
3590;Marca_3;Producto_2452;28;;;;;;
694;Marca_2;Producto_725;31;;;;;;
1533;Marca_3;Producto_2396;71;;;;;;
2622;Marca_5;Producto_3539;51;;;;;;
875;Marca_4;Producto_1148;10;;;;;;
400;Marca_3;Producto_2189;40;;;;;;
3274;Marca_2;Producto_627;6;;;;;;
1596;Marca_5;Producto_2733;59;;;;;;
3381;Marca_3;Producto_4772;80;;;;;;
3639;Marca_2;Producto_4478;31;;;;;;
1398;Marca_3;Producto_3737;19;;;;;;
3012;Marca_5;Producto_2637;55;;;;;;
725;Marca_4;Producto_4498;54;;;;;;
1018;Marca_5;Producto_4034;88;;;;;;
3793;Marca_4;Producto_1012;59;;;;;;
2020;Marca_3;Producto_2175;41;;;;;;
1608;Marca_5;Producto_3377;3;;;;;;
1086;Marca_4;Producto_1237;2;;;;;;
3856;Marca_2;Producto_4242;5;;;;;;
1476;Marca_4;Producto_1416;15;;;;;;
3714;Marca_2;Producto_3114;22;;;;;;
1933;Marca_2;Producto_726;40;;;;;;
3664;Marca_4;Producto_419;14;;;;;;
1525;Marca_2;Producto_2575;1;;;;;;
421;Marca_3;Producto_4076;2;;;;;;
1417;Marca_5;Producto_1464;17;;;;;;
1415;Marca_3;Producto_2944;6;;;;;;
544;Marca_1;Producto_1122;7;;;;;;
3457;Marca_2;Producto_4652;1;;;;;;
2069;Marca_5;Producto_1175;12;;;;;;
2099;Marca_3;Producto_613;11;;;;;;
528;Marca_4;Producto_1809;15;;;;;;
546;Marca_1;Producto_2579;33;;;;;;
560;Marca_5;Producto_4702;1;;;;;;
913;Marca_5;Producto_4289;12;;;;;;
1670;Marca_3;Producto_4651;24;;;;;;
937;Marca_1;Producto_1661;6;;;;;;
174;Marca_4;Producto_1872;40;;;;;;
2480;Marca_5;Producto_81;12;;;;;;
1662;Marca_3;Producto_3397;16;;;;;;
686;Marca_4;Producto_1623;51;;;;;;
3612;Marca_5;Producto_1985;7;;;;;;
843;Marca_4;Producto_2781;1;;;;;;
1205;Marca_4;Producto_2618;1;;;;;;
3588;Marca_2;Producto_263;20;;;;;;
232;Marca_4;Producto_1627;57;;;;;;
129;Marca_1;Producto_1962;47;;;;;;
1167;Marca_3;Producto_205;36;;;;;;
1875;Marca_3;Producto_1321;9;;;;;;
3910;Marca_4;Producto_1927;1;;;;;;
806;Marca_1;Producto_1765;48;;;;;;
1574;Marca_1;Producto_3064;19;;;;;;
724;Marca_4;Producto_1588;15;;;;;;
2572;Marca_4;Producto_1719;10;;;;;;
2387;Marca_3;Producto_2774;5;;;;;;
3833;Marca_3;Producto_3193;13;;;;;;
3470;Marca_5;Producto_3289;35;;;;;;
3474;Marca_2;Producto_3565;11;;;;;;
3880;Marca_3;Producto_1144;18;;;;;;
2238;Marca_3;Producto_2408;24;;;;;;
3058;Marca_4;Producto_2403;15;;;;;;
1502;Marca_3;Producto_2605;83;;;;;;
3798;Marca_3;Producto_4299;39;;;;;;
2321;Marca_3;Producto_2898;31;;;;;;
1895;Marca_5;Producto_2449;14;;;;;;
3621;Marca_5;Producto_2527;1;;;;;;
1799;Marca_2;Producto_1784;41;;;;;;
1701;Marca_1;Producto_1107;14;;;;;;
1262;Marca_4;Producto_2117;38;;;;;;
3689;Marca_1;Producto_3647;6;;;;;;
355;Marca_4;Producto_1046;36;;;;;;
1611;Marca_1;Producto_1477;22;;;;;;
2119;Marca_3;Producto_1479;30;;;;;;
2426;Marca_4;Producto_4855;26;;;;;;
2545;Marca_3;Producto_2740;19;;;;;;
3207;Marca_4;Producto_606;33;;;;;;
3700;Marca_3;Producto_1074;32;;;;;;
1437;Marca_5;Producto_2593;16;;;;;;
476;Marca_2;Producto_2236;3;;;;;;
1934;Marca_3;Producto_1430;27;;;;;;
3319;Marca_3;Producto_4485;54;;;;;;
2056;Marca_2;Producto_1958;11;;;;;;
81;Marca_2;Producto_2446;33;;;;;;
3334;Marca_5;Producto_1006;11;;;;;;
792;Marca_4;Producto_1745;56;;;;;;
2754;Marca_4;Producto_2897;39;;;;;;
126;Marca_4;Producto_3102;15;;;;;;
3741;Marca_1;Producto_3666;11;;;;;;
1205;Marca_4;Producto_4176;19;;;;;;
3873;Marca_5;Producto_1412;67;;;;;;
368;Marca_2;Producto_4371;7;;;;;;
1794;Marca_5;Producto_4583;45;;;;;;
1990;Marca_3;Producto_1926;43;;;;;;
1613;Marca_3;Producto_2338;82;;;;;;
2268;Marca_2;Producto_1217;25;;;;;;
753;Marca_5;Producto_3547;40;;;;;;
136;Marca_4;Producto_1713;27;;;;;;
58;Marca_2;Producto_4869;41;;;;;;
2224;Marca_1;Producto_1359;22;;;;;;
3044;Marca_2;Producto_376;9;;;;;;
1072;Marca_1;Producto_1993;3;;;;;;
1451;Marca_5;Producto_2032;22;;;;;;
3449;Marca_4;Producto_1475;12;;;;;;
1566;Marca_3;Producto_905;20;;;;;;
311;Marca_4;Producto_3944;32;;;;;;
3026;Marca_2;Producto_3115;9;;;;;;
2091;Marca_4;Producto_4093;79;;;;;;
1810;Marca_3;Producto_2142;18;;;;;;
2551;Marca_1;Producto_1983;22;;;;;;
3667;Marca_4;Producto_1719;1;;;;;;
1401;Marca_1;Producto_3426;12;;;;;;
2918;Marca_2;Producto_3783;35;;;;;;
270;Marca_2;Producto_746;5;;;;;;
2919;Marca_1;Producto_861;57;;;;;;
984;Marca_5;Producto_2207;1;;;;;;
979;Marca_3;Producto_2609;46;;;;;;
1178;Marca_3;Producto_1157;36;;;;;;
3958;Marca_2;Producto_1485;15;;;;;;
3552;Marca_1;Producto_3609;37;;;;;;
2818;Marca_3;Producto_991;3;;;;;;
251;Marca_5;Producto_1795;16;;;;;;
1339;Marca_5;Producto_128;44;;;;;;
3274;Marca_1;Producto_3729;15;;;;;;
1584;Marca_2;Producto_2157;69;;;;;;
1108;Marca_2;Producto_660;6;;;;;;
1796;Marca_2;Producto_1174;12;;;;;;
914;Marca_3;Producto_4292;30;;;;;;
1866;Marca_3;Producto_3850;4;;;;;;
1642;Marca_3;Producto_3159;22;;;;;;
2287;Marca_3;Producto_3223;61;;;;;;
2358;Marca_5;Producto_3108;55;;;;;;
1201;Marca_3;Producto_607;56;;;;;;
1186;Marca_1;Producto_230;33;;;;;;
1806;Marca_4;Producto_4380;17;;;;;;
503;Marca_4;Producto_3348;78;;;;;;
2535;Marca_4;Producto_371;10;;;;;;
2383;Marca_3;Producto_1388;10;;;;;;
3872;Marca_5;Producto_4725;35;;;;;;
1217;Marca_3;Producto_59;89;;;;;;
1060;Marca_3;Producto_2405;22;;;;;;
2731;Marca_1;Producto_4887;2;;;;;;
1538;Marca_2;Producto_1480;8;;;;;;
2654;Marca_1;Producto_3825;23;;;;;;
1655;Marca_1;Producto_3426;69;;;;;;
364;Marca_4;Producto_1966;75;;;;;;
2596;Marca_3;Producto_4290;16;;;;;;
1932;Marca_2;Producto_2846;66;;;;;;
1079;Marca_1;Producto_1290;43;;;;;;
827;Marca_4;Producto_2366;14;;;;;;
2690;Marca_4;Producto_439;77;;;;;;
2620;Marca_2;Producto_1559;3;;;;;;
173;Marca_3;Producto_4366;42;;;;;;
256;Marca_4;Producto_5000;32;;;;;;
134;Marca_3;Producto_4590;39;;;;;;
257;Marca_2;Producto_822;16;;;;;;
3767;Marca_2;Producto_2680;18;;;;;;
1768;Marca_2;Producto_2653;9;;;;;;
1168;Marca_5;Producto_1298;1;;;;;;
1326;Marca_4;Producto_185;24;;;;;;
931;Marca_5;Producto_2087;86;;;;;;
1408;Marca_3;Producto_1572;13;;;;;;
879;Marca_4;Producto_2242;23;;;;;;
3707;Marca_3;Producto_3697;67;;;;;;
951;Marca_4;Producto_2281;12;;;;;;
2726;Marca_2;Producto_1417;17;;;;;;
2465;Marca_4;Producto_1704;43;;;;;;
2268;Marca_4;Producto_519;13;;;;;;
768;Marca_5;Producto_4638;35;;;;;;
2887;Marca_4;Producto_2391;30;;;;;;
3096;Marca_4;Producto_4041;32;;;;;;
3104;Marca_1;Producto_4526;20;;;;;;
429;Marca_4;Producto_4934;59;;;;;;
1274;Marca_2;Producto_2738;14;;;;;;
3455;Marca_4;Producto_2148;62;;;;;;
1047;Marca_3;Producto_2945;23;;;;;;
3668;Marca_1;Producto_4226;1;;;;;;
3351;Marca_3;Producto_787;34;;;;;;
3924;Marca_2;Producto_822;22;;;;;;
2922;Marca_2;Producto_3632;64;;;;;;
2807;Marca_1;Producto_4574;27;;;;;;
1941;Marca_5;Producto_4173;37;;;;;;
1586;Marca_2;Producto_4506;4;;;;;;
198;Marca_5;Producto_1848;5;;;;;;
452;Marca_1;Producto_4578;10;;;;;;
2526;Marca_4;Producto_348;52;;;;;;
739;Marca_1;Producto_710;1;;;;;;
2389;Marca_2;Producto_2301;15;;;;;;
3479;Marca_3;Producto_4450;19;;;;;;
3518;Marca_1;Producto_2922;55;;;;;;
1474;Marca_5;Producto_2156;14;;;;;;
1929;Marca_4;Producto_3724;8;;;;;;
2949;Marca_3;Producto_2332;17;;;;;;
1884;Marca_5;Producto_1254;33;;;;;;
1532;Marca_3;Producto_2189;25;;;;;;
2248;Marca_1;Producto_3855;57;;;;;;
1438;Marca_2;Producto_64;18;;;;;;
1159;Marca_3;Producto_3933;5;;;;;;
1727;Marca_3;Producto_2044;7;;;;;;
2032;Marca_5;Producto_2754;17;;;;;;
947;Marca_5;Producto_2956;12;;;;;;
1190;Marca_2;Producto_1506;17;;;;;;
241;Marca_5;Producto_4585;5;;;;;;
3178;Marca_1;Producto_485;4;;;;;;
1074;Marca_3;Producto_3743;19;;;;;;
913;Marca_3;Producto_607;83;;;;;;
793;Marca_4;Producto_2423;57;;;;;;
593;Marca_4;Producto_440;29;;;;;;
2860;Marca_2;Producto_639;79;;;;;;
1173;Marca_1;Producto_558;17;;;;;;
1665;Marca_1;Producto_3103;63;;;;;;
143;Marca_5;Producto_2712;5;;;;;;
2996;Marca_1;Producto_295;56;;;;;;
2925;Marca_5;Producto_3087;47;;;;;;
1076;Marca_5;Producto_1405;18;;;;;;
1188;Marca_2;Producto_4777;27;;;;;;
958;Marca_4;Producto_2835;2;;;;;;
2729;Marca_5;Producto_1266;2;;;;;;
3648;Marca_3;Producto_4471;3;;;;;;
3775;Marca_4;Producto_803;64;;;;;;
3008;Marca_5;Producto_4931;38;;;;;;
202;Marca_3;Producto_3454;27;;;;;;
3413;Marca_1;Producto_824;44;;;;;;
1634;Marca_2;Producto_632;52;;;;;;
1363;Marca_3;Producto_2584;6;;;;;;
1347;Marca_2;Producto_1544;18;;;;;;
1444;Marca_3;Producto_2584;28;;;;;;
3169;Marca_3;Producto_1916;2;;;;;;
3090;Marca_1;Producto_2407;12;;;;;;
3353;Marca_1;Producto_3195;17;;;;;;
97;Marca_2;Producto_4046;2;;;;;;
963;Marca_1;Producto_1834;50;;;;;;
3289;Marca_2;Producto_2157;7;;;;;;
580;Marca_3;Producto_4832;39;;;;;;
2721;Marca_5;Producto_2337;5;;;;;;
3807;Marca_3;Producto_1523;2;;;;;;
1799;Marca_5;Producto_302;2;;;;;;
3659;Marca_2;Producto_2720;1;;;;;;
1920;Marca_1;Producto_550;72;;;;;;
3004;Marca_2;Producto_2162;11;;;;;;
1547;Marca_4;Producto_3921;11;;;;;;
2859;Marca_2;Producto_725;17;;;;;;
865;Marca_5;Producto_4982;7;;;;;;
1371;Marca_2;Producto_4824;43;;;;;;
1424;Marca_3;Producto_1909;10;;;;;;
2289;Marca_5;Producto_2712;3;;;;;;
2440;Marca_5;Producto_1741;35;;;;;;
3002;Marca_4;Producto_890;21;;;;;;
1495;Marca_2;Producto_3390;13;;;;;;
2576;Marca_1;Producto_1615;13;;;;;;
523;Marca_2;Producto_1130;65;;;;;;
345;Marca_3;Producto_1247;2;;;;;;
3984;Marca_4;Producto_1045;91;;;;;;
3376;Marca_1;Producto_4073;37;;;;;;
1931;Marca_4;Producto_3082;77;;;;;;
217;Marca_5;Producto_264;50;;;;;;
244;Marca_2;Producto_3286;2;;;;;;
3091;Marca_5;Producto_856;24;;;;;;
1174;Marca_4;Producto_2019;19;;;;;;
3347;Marca_5;Producto_2940;23;;;;;;
3731;Marca_3;Producto_3835;10;;;;;;
337;Marca_2;Producto_1899;12;;;;;;
1553;Marca_4;Producto_1139;7;;;;;;
2662;Marca_1;Producto_421;11;;;;;;
1621;Marca_3;Producto_4938;34;;;;;;
977;Marca_5;Producto_1699;10;;;;;;
3576;Marca_5;Producto_2930;10;;;;;;
2807;Marca_2;Producto_4791;28;;;;;;
500;Marca_1;Producto_4640;9;;;;;;
709;Marca_4;Producto_2232;70;;;;;;
409;Marca_1;Producto_4256;21;;;;;;
722;Marca_4;Producto_2556;21;;;;;;
2205;Marca_1;Producto_4137;44;;;;;;
1120;Marca_1;Producto_2325;14;;;;;;
3183;Marca_5;Producto_1996;4;;;;;;
3201;Marca_5;Producto_4991;49;;;;;;
3116;Marca_2;Producto_2412;57;;;;;;
3029;Marca_1;Producto_3659;2;;;;;;
3499;Marca_1;Producto_926;22;;;;;;
81;Marca_5;Producto_3863;68;;;;;;
3091;Marca_4;Producto_3770;31;;;;;;
2908;Marca_4;Producto_2746;15;;;;;;
1612;Marca_3;Producto_57;12;;;;;;
1556;Marca_3;Producto_2743;4;;;;;;
978;Marca_2;Producto_1837;4;;;;;;
1070;Marca_1;Producto_492;11;;;;;;
2886;Marca_3;Producto_2998;15;;;;;;
1657;Marca_3;Producto_241;21;;;;;;
2531;Marca_4;Producto_412;44;;;;;;
3807;Marca_3;Producto_2629;50;;;;;;
2870;Marca_2;Producto_2909;19;;;;;;
3168;Marca_5;Producto_147;41;;;;;;
603;Marca_5;Producto_3401;70;;;;;;
3565;Marca_3;Producto_4584;34;;;;;;
1982;Marca_5;Producto_3601;4;;;;;;
2833;Marca_4;Producto_4814;8;;;;;;
1241;Marca_2;Producto_845;2;;;;;;
1291;Marca_1;Producto_4533;45;;;;;;
1326;Marca_5;Producto_1432;77;;;;;;
2313;Marca_5;Producto_325;3;;;;;;
3134;Marca_2;Producto_4265;10;;;;;;
771;Marca_2;Producto_1831;12;;;;;;
1033;Marca_4;Producto_3194;49;;;;;;
1271;Marca_4;Producto_4465;2;;;;;;
852;Marca_5;Producto_4667;40;;;;;;
1284;Marca_3;Producto_3193;2;;;;;;
218;Marca_2;Producto_2799;71;;;;;;
3856;Marca_5;Producto_1049;48;;;;;;
550;Marca_4;Producto_4251;1;;;;;;
756;Marca_5;Producto_624;54;;;;;;
2794;Marca_3;Producto_3098;22;;;;;;
3290;Marca_2;Producto_2761;37;;;;;;
3331;Marca_4;Producto_1352;11;;;;;;
2662;Marca_1;Producto_393;62;;;;;;
3173;Marca_2;Producto_3275;3;;;;;;
616;Marca_1;Producto_3556;7;;;;;;
2475;Marca_5;Producto_2948;34;;;;;;
3351;Marca_2;Producto_4532;44;;;;;;
2456;Marca_2;Producto_4062;14;;;;;;
3467;Marca_5;Producto_1372;4;;;;;;
1092;Marca_4;Producto_1239;21;;;;;;
136;Marca_3;Producto_3697;39;;;;;;
278;Marca_3;Producto_483;21;;;;;;
3724;Marca_4;Producto_3723;32;;;;;;
2502;Marca_3;Producto_2609;75;;;;;;
410;Marca_2;Producto_1769;31;;;;;;
1134;Marca_4;Producto_1116;59;;;;;;
1412;Marca_3;Producto_1622;3;;;;;;
1054;Marca_2;Producto_2744;10;;;;;;
3502;Marca_5;Producto_1850;8;;;;;;
1097;Marca_5;Producto_1565;40;;;;;;
1462;Marca_1;Producto_420;9;;;;;;
201;Marca_3;Producto_1393;53;;;;;;
1803;Marca_2;Producto_1286;86;;;;;;
1042;Marca_5;Producto_833;26;;;;;;
1115;Marca_5;Producto_3700;14;;;;;;
2771;Marca_2;Producto_2682;25;;;;;;
1336;Marca_1;Producto_3647;4;;;;;;
1382;Marca_4;Producto_1166;4;;;;;;
543;Marca_1;Producto_2841;8;;;;;;
2019;Marca_3;Producto_4357;37;;;;;;
2798;Marca_3;Producto_329;2;;;;;;
881;Marca_1;Producto_1312;6;;;;;;
3819;Marca_5;Producto_4409;4;;;;;;
1810;Marca_1;Producto_3197;37;;;;;;
3621;Marca_3;Producto_3096;42;;;;;;
2988;Marca_4;Producto_2251;7;;;;;;
3006;Marca_4;Producto_3688;18;;;;;;
1493;Marca_5;Producto_2488;23;;;;;;
1202;Marca_3;Producto_3899;33;;;;;;
602;Marca_3;Producto_4162;32;;;;;;
2672;Marca_1;Producto_4733;84;;;;;;
1406;Marca_4;Producto_367;4;;;;;;
